Name;New_Measure_24-04-2023;
Description;;
Measure-Intervall;00:00:00.0040000;
;;

Time SN:540273 (S30X):P1;SN:540273 (S30X):P1 bar;Time SN:540273 (S30X):TOB1;SN:540273 (S30X):TOB1 °C;
24.04.2023 22:36:58.855;0,7757654;24.04.2023 22:36:58.887;12,840332;
24.04.2023 22:36:58.918;0,77627;24.04.2023 22:36:58.950;12,8286133;
24.04.2023 22:36:58.982;0,7770011;24.04.2023 22:36:59.014;12,8286133;
24.04.2023 22:36:59.046;0,7777522;24.04.2023 22:36:59.077;12,8286133;
24.04.2023 22:36:59.109;0,7781112;24.04.2023 22:36:59.141;12,8286133;
24.04.2023 22:36:59.173;0,778643;24.04.2023 22:36:59.205;12,8286133;
24.04.2023 22:36:59.236;0,7790575;24.04.2023 22:36:59.269;12,8286133;
24.04.2023 22:36:59.301;0,7795433;24.04.2023 22:36:59.332;12,8286133;
24.04.2023 22:36:59.364;0,7800379;24.04.2023 22:36:59.396;12,8286133;
24.04.2023 22:36:59.435;0,7806507;24.04.2023 22:36:59.460;12,8286133;
24.04.2023 22:36:59.492;0,7810541;24.04.2023 22:36:59.524;12,8286133;
24.04.2023 22:36:59.556;0,7815087;24.04.2023 22:36:59.588;12,8286133;
24.04.2023 22:36:59.620;0,7819211;24.04.2023 22:36:59.652;12,8286133;
24.04.2023 22:36:59.684;0,782339;24.04.2023 22:36:59.716;12,8286133;
24.04.2023 22:36:59.748;0,7827752;24.04.2023 22:36:59.781;12,8286133;
24.04.2023 22:36:59.813;0,7831476;24.04.2023 22:36:59.844;12,8286133;
24.04.2023 22:36:59.876;0,7835616;24.04.2023 22:36:59.908;12,8286133;
24.04.2023 22:36:59.940;0,7839674;24.04.2023 22:36:59.972;12,8518066;
24.04.2023 22:37:00.004;0,7845025;24.04.2023 22:37:00.036;12,8518066;
24.04.2023 22:37:00.068;0,7849402;24.04.2023 22:37:00.100;12,8518066;
24.04.2023 22:37:00.132;0,7853497;24.04.2023 22:37:00.164;12,8518066;
24.04.2023 22:37:00.202;0,7857934;24.04.2023 22:37:00.228;12,8518066;
24.04.2023 22:37:00.260;0,7862127;24.04.2023 22:37:00.292;12,8518066;
24.04.2023 22:37:00.324;0,7866794;24.04.2023 22:37:00.356;12,8518066;
24.04.2023 22:37:00.388;0,7871326;24.04.2023 22:37:00.420;12,8518066;
24.04.2023 22:37:00.452;0,7875519;24.04.2023 22:37:00.483;12,8518066;
24.04.2023 22:37:00.515;0,7879817;24.04.2023 22:37:00.547;12,8518066;
24.04.2023 22:37:00.579;0,7885962;24.04.2023 22:37:00.615;12,8518066;
24.04.2023 22:37:00.643;0,7890831;24.04.2023 22:37:00.675;12,8518066;
24.04.2023 22:37:00.707;0,7896616;24.04.2023 22:37:00.739;12,8518066;
24.04.2023 22:37:00.771;0,7901064;24.04.2023 22:37:00.803;12,8518066;
24.04.2023 22:37:00.835;0,7905839;24.04.2023 22:37:00.867;12,8518066;
24.04.2023 22:37:00.899;0,7910923;24.04.2023 22:37:00.931;12,840332;
24.04.2023 22:37:00.963;0,7916734;24.04.2023 22:37:01.005;12,840332;
24.04.2023 22:37:01.027;0,7921733;24.04.2023 22:37:01.059;12,840332;
24.04.2023 22:37:01.091;0,7926341;24.04.2023 22:37:01.123;12,840332;
24.04.2023 22:37:01.155;0,7930446;24.04.2023 22:37:01.187;12,840332;
24.04.2023 22:37:01.219;0,7934768;24.04.2023 22:37:01.251;12,840332;
24.04.2023 22:37:01.283;0,7939449;24.04.2023 22:37:01.315;12,840332;
24.04.2023 22:37:01.347;0,7943838;24.04.2023 22:37:01.379;12,840332;
24.04.2023 22:37:01.411;0,7947576;24.04.2023 22:37:01.442;12,840332;
24.04.2023 22:37:01.474;0,7951524;24.04.2023 22:37:01.506;12,840332;
24.04.2023 22:37:01.538;0,7955555;24.04.2023 22:37:01.570;12,840332;
24.04.2023 22:37:01.602;0,7960101;24.04.2023 22:37:01.634;12,840332;
24.04.2023 22:37:01.666;0,7964721;24.04.2023 22:37:01.698;12,840332;
24.04.2023 22:37:01.730;0,7969316;24.04.2023 22:37:01.762;12,840332;
24.04.2023 22:37:01.794;0,797396;24.04.2023 22:37:01.826;12,840332;
24.04.2023 22:37:01.858;0,7979063;24.04.2023 22:37:01.890;12,840332;
24.04.2023 22:37:01.922;0,7983906;24.04.2023 22:37:01.954;12,8171387;
24.04.2023 22:37:01.986;0,79886;24.04.2023 22:37:02.018;12,8171387;
24.04.2023 22:37:02.050;0,7993236;24.04.2023 22:37:02.082;12,8171387;
24.04.2023 22:37:02.114;0,7996929;24.04.2023 22:37:02.146;12,8171387;
24.04.2023 22:37:02.178;0,8001055;24.04.2023 22:37:02.210;12,8171387;
24.04.2023 22:37:02.242;0,8005401;24.04.2023 22:37:02.274;12,8171387;
24.04.2023 22:37:02.306;0,8009644;24.04.2023 22:37:02.338;12,8171387;
24.04.2023 22:37:02.370;0,8013818;24.04.2023 22:37:02.402;12,8171387;
24.04.2023 22:37:02.433;0,8017673;24.04.2023 22:37:02.466;12,8171387;
24.04.2023 22:37:02.497;0,8021709;24.04.2023 22:37:02.530;12,8171387;
24.04.2023 22:37:02.561;0,8025795;24.04.2023 22:37:02.594;12,8171387;
24.04.2023 22:37:02.626;0,8029912;24.04.2023 22:37:02.657;12,8171387;
24.04.2023 22:37:02.689;0,8033443;24.04.2023 22:37:02.721;12,8171387;
24.04.2023 22:37:02.753;0,8036667;24.04.2023 22:37:02.785;12,8171387;
24.04.2023 22:37:02.818;0,8039519;24.04.2023 22:37:02.849;12,8171387;
24.04.2023 22:37:02.881;0,8042294;24.04.2023 22:37:02.913;12,8171387;
24.04.2023 22:37:02.946;0,8045349;24.04.2023 22:37:02.977;12,8408203;
24.04.2023 22:37:03.010;0,8048729;24.04.2023 22:37:03.044;12,8408203;
24.04.2023 22:37:03.073;0,8051319;24.04.2023 22:37:03.105;12,8408203;
24.04.2023 22:37:03.137;0,8054135;24.04.2023 22:37:03.169;12,8408203;
24.04.2023 22:37:03.201;0,8057345;24.04.2023 22:37:03.233;12,8408203;
24.04.2023 22:37:03.265;0,8060904;24.04.2023 22:37:03.297;12,8408203;
24.04.2023 22:37:03.329;0,8064221;24.04.2023 22:37:03.361;12,8408203;
24.04.2023 22:37:03.393;0,8067961;24.04.2023 22:37:03.427;12,8408203;
24.04.2023 22:37:03.457;0,8071814;24.04.2023 22:37:03.489;12,8408203;
24.04.2023 22:37:03.521;0,80762;24.04.2023 22:37:03.541;12,8408203;
24.04.2023 22:37:03.573;0,8080376;24.04.2023 22:37:03.604;12,8408203;
24.04.2023 22:37:03.636;0,8087105;24.04.2023 22:37:03.668;12,8408203;
24.04.2023 22:37:03.701;0,8093389;24.04.2023 22:37:03.732;12,8408203;
24.04.2023 22:37:03.765;0,8100139;24.04.2023 22:37:03.797;12,8408203;
24.04.2023 22:37:03.829;0,8105569;24.04.2023 22:37:03.860;12,8408203;
24.04.2023 22:37:03.892;0,8110698;24.04.2023 22:37:03.924;12,8293457;
24.04.2023 22:37:03.956;0,8118475;24.04.2023 22:37:03.989;12,8293457;
24.04.2023 22:37:04.020;0,8123066;24.04.2023 22:37:04.052;12,8293457;
24.04.2023 22:37:04.084;0,812856;24.04.2023 22:37:04.116;12,8293457;
24.04.2023 22:37:04.148;0,8135417;24.04.2023 22:37:04.180;12,8293457;
24.04.2023 22:37:04.212;0,8140054;24.04.2023 22:37:04.244;12,8293457;
24.04.2023 22:37:04.276;0,81452;24.04.2023 22:37:04.308;12,8293457;
24.04.2023 22:37:04.340;0,8149908;24.04.2023 22:37:04.372;12,8293457;
24.04.2023 22:37:04.404;0,8155845;24.04.2023 22:37:04.436;12,8293457;
24.04.2023 22:37:04.468;0,8160172;24.04.2023 22:37:04.500;12,8293457;
24.04.2023 22:37:04.532;0,816487;24.04.2023 22:37:04.564;12,8293457;
24.04.2023 22:37:04.599;0,8169073;24.04.2023 22:37:04.628;12,8293457;
24.04.2023 22:37:04.659;0,8173175;24.04.2023 22:37:04.692;12,8293457;
24.04.2023 22:37:04.723;0,8178641;24.04.2023 22:37:04.755;12,8293457;
24.04.2023 22:37:04.787;0,8183277;24.04.2023 22:37:04.819;12,8293457;
24.04.2023 22:37:04.851;0,8187675;24.04.2023 22:37:04.883;12,8293457;
24.04.2023 22:37:04.915;0,8191409;24.04.2023 22:37:04.947;12,8293457;
24.04.2023 22:37:04.979;0,8195054;24.04.2023 22:37:05.011;12,8293457;
24.04.2023 22:37:05.043;0,8198733;24.04.2023 22:37:05.075;12,8293457;
24.04.2023 22:37:05.107;0,8202618;24.04.2023 22:37:05.139;12,8293457;
24.04.2023 22:37:05.171;0,820563;24.04.2023 22:37:05.203;12,8293457;
24.04.2023 22:37:05.235;0,8208506;24.04.2023 22:37:05.267;12,8293457;
24.04.2023 22:37:05.299;0,8211717;24.04.2023 22:37:05.331;12,8293457;
24.04.2023 22:37:05.363;0,8215525;24.04.2023 22:37:05.395;12,8293457;
24.04.2023 22:37:05.427;0,8219246;24.04.2023 22:37:05.459;12,8293457;
24.04.2023 22:37:05.491;0,822287;24.04.2023 22:37:05.523;12,8293457;
24.04.2023 22:37:05.555;0,8226534;24.04.2023 22:37:05.587;12,8293457;
24.04.2023 22:37:05.619;0,8230273;24.04.2023 22:37:05.651;12,8293457;
24.04.2023 22:37:05.683;0,8234389;24.04.2023 22:37:05.715;12,8293457;
24.04.2023 22:37:05.747;0,8238251;24.04.2023 22:37:05.779;12,8293457;
24.04.2023 22:37:05.811;0,8241077;24.04.2023 22:37:05.843;12,8293457;
24.04.2023 22:37:05.874;0,8243693;24.04.2023 22:37:05.906;12,8293457;
24.04.2023 22:37:05.938;0,8245942;24.04.2023 22:37:05.970;12,8293457;
24.04.2023 22:37:06.002;0,8248175;24.04.2023 22:37:06.034;12,8293457;
24.04.2023 22:37:06.066;0,8250693;24.04.2023 22:37:06.098;12,8293457;
24.04.2023 22:37:06.130;0,8252942;24.04.2023 22:37:06.162;12,8293457;
24.04.2023 22:37:06.195;0,8254762;24.04.2023 22:37:06.227;12,8293457;
24.04.2023 22:37:06.258;0,8256954;24.04.2023 22:37:06.290;12,8293457;
24.04.2023 22:37:06.322;0,8259935;24.04.2023 22:37:06.354;12,8293457;
24.04.2023 22:37:06.386;0,8262967;24.04.2023 22:37:06.418;12,8293457;
24.04.2023 22:37:06.450;0,826571;24.04.2023 22:37:06.482;12,8293457;
24.04.2023 22:37:06.514;0,8268524;24.04.2023 22:37:06.550;12,8293457;
24.04.2023 22:37:06.578;0,8271785;24.04.2023 22:37:06.610;12,8293457;
24.04.2023 22:37:06.642;0,8275583;24.04.2023 22:37:06.674;12,8293457;
24.04.2023 22:37:06.706;0,8280441;24.04.2023 22:37:06.738;12,8293457;
24.04.2023 22:37:06.770;0,8285196;24.04.2023 22:37:06.802;12,8293457;
24.04.2023 22:37:06.834;0,8289514;24.04.2023 22:37:06.866;12,8293457;
24.04.2023 22:37:06.898;0,8294134;24.04.2023 22:37:06.929;12,8178711;
24.04.2023 22:37:06.961;0,830161;24.04.2023 22:37:06.994;12,8178711;
24.04.2023 22:37:07.027;0,8306258;24.04.2023 22:37:07.057;12,8178711;
24.04.2023 22:37:07.091;0,831036;24.04.2023 22:37:07.121;12,8178711;
24.04.2023 22:37:07.153;0,8314502;24.04.2023 22:37:07.185;12,8178711;
24.04.2023 22:37:07.217;0,831848;24.04.2023 22:37:07.249;12,8178711;
24.04.2023 22:37:07.281;0,8322871;24.04.2023 22:37:07.313;12,8178711;
24.04.2023 22:37:07.345;0,832731;24.04.2023 22:37:07.377;12,8178711;
24.04.2023 22:37:07.410;0,8331915;24.04.2023 22:37:07.441;12,8178711;
24.04.2023 22:37:07.473;0,8335603;24.04.2023 22:37:07.505;12,8178711;
24.04.2023 22:37:07.537;0,8339329;24.04.2023 22:37:07.569;12,8178711;
24.04.2023 22:37:07.601;0,834348;24.04.2023 22:37:07.633;12,8178711;
24.04.2023 22:37:07.665;0,8347383;24.04.2023 22:37:07.697;12,8178711;
24.04.2023 22:37:07.729;0,8351054;24.04.2023 22:37:07.761;12,8178711;
24.04.2023 22:37:07.793;0,8353582;24.04.2023 22:37:07.825;12,8178711;
24.04.2023 22:37:07.856;0,8356258;24.04.2023 22:37:07.889;12,8178711;
24.04.2023 22:37:07.921;0,8358926;24.04.2023 22:37:07.953;12,8293457;
24.04.2023 22:37:07.984;0,8361794;24.04.2023 22:37:08.016;12,8293457;
24.04.2023 22:37:08.049;0,8364747;24.04.2023 22:37:08.081;12,8293457;
24.04.2023 22:37:08.113;0,8367372;24.04.2023 22:37:08.146;12,8293457;
24.04.2023 22:37:08.178;0,8370097;24.04.2023 22:37:08.211;12,8293457;
24.04.2023 22:37:08.244;0,837338;24.04.2023 22:37:08.275;12,8293457;
24.04.2023 22:37:08.307;0,8376856;24.04.2023 22:37:08.338;12,8293457;
24.04.2023 22:37:08.371;0,8380423;24.04.2023 22:37:08.402;12,8293457;
24.04.2023 22:37:08.434;0,8383582;24.04.2023 22:37:08.453;12,8293457;
24.04.2023 22:37:08.486;0,8386439;24.04.2023 22:37:08.516;12,8293457;
24.04.2023 22:37:08.548;0,8389705;24.04.2023 22:37:08.580;12,8293457;
24.04.2023 22:37:08.613;0,8393213;24.04.2023 22:37:08.644;12,8293457;
24.04.2023 22:37:08.676;0,8396682;24.04.2023 22:37:08.708;12,8293457;
24.04.2023 22:37:08.740;0,8400446;24.04.2023 22:37:08.772;12,8293457;
24.04.2023 22:37:08.804;0,8404747;24.04.2023 22:37:08.836;12,8293457;
24.04.2023 22:37:08.868;0,8409333;24.04.2023 22:37:08.900;12,8293457;
24.04.2023 22:37:08.932;0,8413283;24.04.2023 22:37:08.964;12,8293457;
24.04.2023 22:37:08.996;0,8418889;24.04.2023 22:37:09.028;12,8293457;
24.04.2023 22:37:09.060;0,8423976;24.04.2023 22:37:09.092;12,8293457;
24.04.2023 22:37:09.123;0,8429408;24.04.2023 22:37:09.156;12,8293457;
24.04.2023 22:37:09.187;0,8434216;24.04.2023 22:37:09.220;12,8293457;
24.04.2023 22:37:09.252;0,8438295;24.04.2023 22:37:09.284;12,8293457;
24.04.2023 22:37:09.316;0,8442404;24.04.2023 22:37:09.348;12,8293457;
24.04.2023 22:37:09.379;0,8446533;24.04.2023 22:37:09.412;12,8293457;
24.04.2023 22:37:09.443;0,8450555;24.04.2023 22:37:09.475;12,8293457;
24.04.2023 22:37:09.507;0,8454684;24.04.2023 22:37:09.539;12,8293457;
24.04.2023 22:37:09.571;0,8458436;24.04.2023 22:37:09.603;12,8293457;
24.04.2023 22:37:09.635;0,8461972;24.04.2023 22:37:09.667;12,8293457;
24.04.2023 22:37:09.699;0,8465572;24.04.2023 22:37:09.731;12,8293457;
24.04.2023 22:37:09.763;0,8469977;24.04.2023 22:37:09.795;12,8293457;
24.04.2023 22:37:09.827;0,8475074;24.04.2023 22:37:09.859;12,8293457;
24.04.2023 22:37:09.891;0,8479498;24.04.2023 22:37:09.923;12,8408203;
24.04.2023 22:37:09.955;0,8485156;24.04.2023 22:37:09.987;12,8408203;
24.04.2023 22:37:10.019;0,8491579;24.04.2023 22:37:10.051;12,8408203;
24.04.2023 22:37:10.083;0,84975;24.04.2023 22:37:10.115;12,8408203;
24.04.2023 22:37:10.147;0,8503501;24.04.2023 22:37:10.178;12,8408203;
24.04.2023 22:37:10.211;0,8509396;24.04.2023 22:37:10.243;12,8408203;
24.04.2023 22:37:10.275;0,8515702;24.04.2023 22:37:10.307;12,8408203;
24.04.2023 22:37:10.338;0,8520344;24.04.2023 22:37:10.370;12,8408203;
24.04.2023 22:37:10.403;0,8525714;24.04.2023 22:37:10.434;12,8408203;
24.04.2023 22:37:10.466;0,8531499;24.04.2023 22:37:10.499;12,8408203;
24.04.2023 22:37:10.531;0,8538968;24.04.2023 22:37:10.562;12,8408203;
24.04.2023 22:37:10.594;0,8543792;24.04.2023 22:37:10.626;12,8408203;
24.04.2023 22:37:10.658;0,8548591;24.04.2023 22:37:10.690;12,8408203;
24.04.2023 22:37:10.722;0,8555059;24.04.2023 22:37:10.754;12,8408203;
24.04.2023 22:37:10.786;0,8563427;24.04.2023 22:37:10.818;12,8408203;
24.04.2023 22:37:10.850;0,8568294;24.04.2023 22:37:10.882;12,8408203;
24.04.2023 22:37:10.914;0,857304;24.04.2023 22:37:10.946;12,8178711;
24.04.2023 22:37:10.978;0,8578999;24.04.2023 22:37:11.010;12,8178711;
24.04.2023 22:37:11.042;0,8584315;24.04.2023 22:37:11.074;12,8178711;
24.04.2023 22:37:11.106;0,8590745;24.04.2023 22:37:11.138;12,8178711;
24.04.2023 22:37:11.170;0,8595291;24.04.2023 22:37:11.202;12,8178711;
24.04.2023 22:37:11.234;0,8599641;24.04.2023 22:37:11.266;12,8178711;
24.04.2023 22:37:11.298;0,8604375;24.04.2023 22:37:11.330;12,8178711;
24.04.2023 22:37:11.362;0,8609035;24.04.2023 22:37:11.394;12,8178711;
24.04.2023 22:37:11.426;0,861376;24.04.2023 22:37:11.457;12,8178711;
24.04.2023 22:37:11.489;0,8618549;24.04.2023 22:37:11.521;12,8178711;
24.04.2023 22:37:11.554;0,8622473;24.04.2023 22:37:11.585;12,8178711;
24.04.2023 22:37:11.617;0,8625959;24.04.2023 22:37:11.649;12,8178711;
24.04.2023 22:37:11.681;0,8629432;24.04.2023 22:37:11.713;12,8178711;
24.04.2023 22:37:11.745;0,8632737;24.04.2023 22:37:11.777;12,8178711;
24.04.2023 22:37:11.809;0,8635862;24.04.2023 22:37:11.841;12,8178711;
24.04.2023 22:37:11.873;0,8638278;24.04.2023 22:37:11.905;12,8178711;
24.04.2023 22:37:11.937;0,8640744;24.04.2023 22:37:11.969;12,8415527;
24.04.2023 22:37:12.001;0,864387;24.04.2023 22:37:12.033;12,8415527;
24.04.2023 22:37:12.065;0,8647332;24.04.2023 22:37:12.097;12,8415527;
24.04.2023 22:37:12.129;0,8651394;24.04.2023 22:37:12.161;12,8415527;
24.04.2023 22:37:12.193;0,865569;24.04.2023 22:37:12.225;12,8415527;
24.04.2023 22:37:12.257;0,8659673;24.04.2023 22:37:12.289;12,8415527;
24.04.2023 22:37:12.321;0,8664081;24.04.2023 22:37:12.353;12,8415527;
24.04.2023 22:37:12.385;0,8668686;24.04.2023 22:37:12.416;12,8415527;
24.04.2023 22:37:12.448;0,8672739;24.04.2023 22:37:12.480;12,8415527;
24.04.2023 22:37:12.512;0,8676234;24.04.2023 22:37:12.544;12,8415527;
24.04.2023 22:37:12.576;0,8679658;24.04.2023 22:37:12.608;12,8415527;
24.04.2023 22:37:12.640;0,8682741;24.04.2023 22:37:12.671;12,8415527;
24.04.2023 22:37:12.703;0,8686674;24.04.2023 22:37:12.735;12,8415527;
24.04.2023 22:37:12.767;0,8690618;24.04.2023 22:37:12.800;12,8415527;
24.04.2023 22:37:12.831;0,869477;24.04.2023 22:37:12.863;12,8415527;
24.04.2023 22:37:12.895;0,8698682;24.04.2023 22:37:12.927;12,8415527;
24.04.2023 22:37:12.959;0,87036;24.04.2023 22:37:12.992;12,8415527;
24.04.2023 22:37:13.023;0,8707995;24.04.2023 22:37:13.055;12,8415527;
24.04.2023 22:37:13.087;0,8712987;24.04.2023 22:37:13.119;12,8415527;
24.04.2023 22:37:13.151;0,8719425;24.04.2023 22:37:13.183;12,8415527;
24.04.2023 22:37:13.215;0,8724089;24.04.2023 22:37:13.247;12,8415527;
24.04.2023 22:37:13.279;0,8729047;24.04.2023 22:37:13.311;12,8415527;
24.04.2023 22:37:13.353;0,8738287;24.04.2023 22:37:13.375;12,8415527;
24.04.2023 22:37:13.407;0,8742864;24.04.2023 22:37:13.439;12,8415527;
24.04.2023 22:37:13.471;0,8748537;24.04.2023 22:37:13.503;12,8415527;
24.04.2023 22:37:13.535;0,8756461;24.04.2023 22:37:13.567;12,8415527;
24.04.2023 22:37:13.599;0,876215;24.04.2023 22:37:13.631;12,8415527;
24.04.2023 22:37:13.663;0,8766851;24.04.2023 22:37:13.694;12,8415527;
24.04.2023 22:37:13.726;0,8773196;24.04.2023 22:37:13.758;12,8415527;
24.04.2023 22:37:13.791;0,8780426;24.04.2023 22:37:13.822;12,8415527;
24.04.2023 22:37:13.855;0,8785473;24.04.2023 22:37:13.886;12,8415527;
24.04.2023 22:37:13.918;0,8789477;24.04.2023 22:37:13.951;12,9921875;
24.04.2023 22:37:13.982;0,8794283;24.04.2023 22:37:14.014;12,9921875;
24.04.2023 22:37:14.046;0,8798941;24.04.2023 22:37:14.078;12,9921875;
24.04.2023 22:37:14.110;0,8803515;24.04.2023 22:37:14.142;12,9921875;
24.04.2023 22:37:14.174;0,8807575;24.04.2023 22:37:14.207;12,9921875;
24.04.2023 22:37:14.238;0,8810815;24.04.2023 22:37:14.270;12,9921875;
24.04.2023 22:37:14.302;0,8814442;24.04.2023 22:37:14.336;12,9921875;
24.04.2023 22:37:14.366;0,8817653;24.04.2023 22:37:14.398;12,9921875;
24.04.2023 22:37:14.430;0,8820639;24.04.2023 22:37:14.462;12,9921875;
24.04.2023 22:37:14.494;0,8823433;24.04.2023 22:37:14.526;12,9921875;
24.04.2023 22:37:14.568;0,8826373;24.04.2023 22:37:14.590;12,9921875;
24.04.2023 22:37:14.622;0,8828287;24.04.2023 22:37:14.654;12,9921875;
24.04.2023 22:37:14.686;0,8831109;24.04.2023 22:37:14.718;12,9921875;
24.04.2023 22:37:14.750;0,8834481;24.04.2023 22:37:14.782;12,9921875;
24.04.2023 22:37:14.813;0,8837392;24.04.2023 22:37:14.845;12,9921875;
24.04.2023 22:37:14.877;0,883993;24.04.2023 22:37:14.909;12,9921875;
24.04.2023 22:37:14.941;0,884241;24.04.2023 22:37:14.973;13,0388184;
24.04.2023 22:37:15.006;0,8846074;24.04.2023 22:37:15.037;13,0388184;
24.04.2023 22:37:15.069;0,884985;24.04.2023 22:37:15.101;13,0388184;
24.04.2023 22:37:15.134;0,8853713;24.04.2023 22:37:15.165;13,0388184;
24.04.2023 22:37:15.197;0,885716;24.04.2023 22:37:15.229;13,0388184;
24.04.2023 22:37:15.261;0,8861587;24.04.2023 22:37:15.293;13,0388184;
24.04.2023 22:37:15.325;0,8866645;24.04.2023 22:37:15.357;13,0388184;
24.04.2023 22:37:15.389;0,8872258;24.04.2023 22:37:15.421;13,0388184;
24.04.2023 22:37:15.453;0,8878419;24.04.2023 22:37:15.485;13,0388184;
24.04.2023 22:37:15.517;0,8882732;24.04.2023 22:37:15.549;13,0388184;
24.04.2023 22:37:15.581;0,8887916;24.04.2023 22:37:15.613;13,0388184;
24.04.2023 22:37:15.645;0,8892283;24.04.2023 22:37:15.677;13,0388184;
24.04.2023 22:37:15.709;0,8897489;24.04.2023 22:37:15.741;13,0388184;
24.04.2023 22:37:15.778;0,8901446;24.04.2023 22:37:15.805;13,0388184;
24.04.2023 22:37:15.836;0,8905132;24.04.2023 22:37:15.868;13,0388184;
24.04.2023 22:37:15.900;0,890842;24.04.2023 22:37:15.933;13,015625;
24.04.2023 22:37:15.965;0,8912668;24.04.2023 22:37:15.996;13,015625;
24.04.2023 22:37:16.028;0,8916606;24.04.2023 22:37:16.060;13,015625;
24.04.2023 22:37:16.092;0,8920461;24.04.2023 22:37:16.124;13,015625;
24.04.2023 22:37:16.156;0,8924128;24.04.2023 22:37:16.188;13,015625;
24.04.2023 22:37:16.220;0,8927864;24.04.2023 22:37:16.252;13,015625;
24.04.2023 22:37:16.284;0,8932191;24.04.2023 22:37:16.316;13,015625;
24.04.2023 22:37:16.348;0,8936769;24.04.2023 22:37:16.380;13,015625;
24.04.2023 22:37:16.412;0,8941282;24.04.2023 22:37:16.444;13,015625;
24.04.2023 22:37:16.476;0,8945306;24.04.2023 22:37:16.508;13,015625;
24.04.2023 22:37:16.540;0,894924;24.04.2023 22:37:16.572;13,015625;
24.04.2023 22:37:16.604;0,8953766;24.04.2023 22:37:16.636;13,015625;
24.04.2023 22:37:16.668;0,8958338;24.04.2023 22:37:16.700;13,015625;
24.04.2023 22:37:16.732;0,8963363;24.04.2023 22:37:16.764;13,015625;
24.04.2023 22:37:16.796;0,8968309;24.04.2023 22:37:16.828;13,015625;
24.04.2023 22:37:16.859;0,8972977;24.04.2023 22:37:16.891;13,015625;
24.04.2023 22:37:16.923;0,8975695;24.04.2023 22:37:16.955;13,2006836;
24.04.2023 22:37:16.987;0,8982676;24.04.2023 22:37:17.020;13,2006836;
24.04.2023 22:37:17.051;0,8988665;24.04.2023 22:37:17.083;13,2006836;
24.04.2023 22:37:17.115;0,8993199;24.04.2023 22:37:17.147;13,2006836;
24.04.2023 22:37:17.179;0,89976;24.04.2023 22:37:17.211;13,2006836;
24.04.2023 22:37:17.243;0,9002465;24.04.2023 22:37:17.275;13,2006836;
24.04.2023 22:37:17.307;0,9006508;24.04.2023 22:37:17.339;13,2006836;
24.04.2023 22:37:17.371;0,9010851;24.04.2023 22:37:17.403;13,2006836;
24.04.2023 22:37:17.435;0,9014335;24.04.2023 22:37:17.467;13,2006836;
24.04.2023 22:37:17.499;0,9017427;24.04.2023 22:37:17.531;13,2006836;
24.04.2023 22:37:17.563;0,9020879;24.04.2023 22:37:17.595;13,2006836;
24.04.2023 22:37:17.627;0,9024374;24.04.2023 22:37:17.659;13,2006836;
24.04.2023 22:37:17.691;0,9027722;24.04.2023 22:37:17.723;13,2006836;
24.04.2023 22:37:17.755;0,9030929;24.04.2023 22:37:17.787;13,2006836;
24.04.2023 22:37:17.820;0,9034448;24.04.2023 22:37:17.851;13,2006836;
24.04.2023 22:37:17.883;0,9037705;24.04.2023 22:37:17.914;13,0964355;
24.04.2023 22:37:17.947;0,9042541;24.04.2023 22:37:17.978;13,0964355;
24.04.2023 22:37:18.011;0,9046415;24.04.2023 22:37:18.042;13,0964355;
24.04.2023 22:37:18.074;0,9050378;24.04.2023 22:37:18.106;13,0964355;
24.04.2023 22:37:18.138;0,9054139;24.04.2023 22:37:18.170;13,0964355;
24.04.2023 22:37:18.207;0,9058616;24.04.2023 22:37:18.234;13,0964355;
24.04.2023 22:37:18.266;0,9062514;24.04.2023 22:37:18.298;13,0964355;
24.04.2023 22:37:18.330;0,9067458;24.04.2023 22:37:18.362;13,0964355;
24.04.2023 22:37:18.394;0,9072447;24.04.2023 22:37:18.426;13,0964355;
24.04.2023 22:37:18.458;0,9077276;24.04.2023 22:37:18.490;13,0964355;
24.04.2023 22:37:18.522;0,908202;24.04.2023 22:37:18.554;13,0964355;
24.04.2023 22:37:18.586;0,9087387;24.04.2023 22:37:18.618;13,0964355;
24.04.2023 22:37:18.650;0,9092867;24.04.2023 22:37:18.682;13,0964355;
24.04.2023 22:37:18.714;0,9097947;24.04.2023 22:37:18.746;13,0964355;
24.04.2023 22:37:18.778;0,9103193;24.04.2023 22:37:18.810;13,0964355;
24.04.2023 22:37:18.842;0,910803;24.04.2023 22:37:18.874;13,0964355;
24.04.2023 22:37:18.906;0,9113119;24.04.2023 22:37:18.937;13,3400879;
24.04.2023 22:37:18.969;0,9115505;24.04.2023 22:37:19.002;13,3400879;
24.04.2023 22:37:19.033;0,9120134;24.04.2023 22:37:19.065;13,3400879;
24.04.2023 22:37:19.097;0,9124406;24.04.2023 22:37:19.129;13,3400879;
24.04.2023 22:37:19.161;0,9128023;24.04.2023 22:37:19.193;13,3400879;
24.04.2023 22:37:19.225;0,9131598;24.04.2023 22:37:19.257;13,3400879;
24.04.2023 22:37:19.289;0,9134737;24.04.2023 22:37:19.321;13,3400879;
24.04.2023 22:37:19.353;0,9137445;24.04.2023 22:37:19.385;13,3400879;
24.04.2023 22:37:19.418;0,9139139;24.04.2023 22:37:19.449;13,3400879;
24.04.2023 22:37:19.481;0,9140102;24.04.2023 22:37:19.513;13,3400879;
